occurrence_time,latitude,longitude,halfAngle,speed,type,note,analysis_time,time_before_analysis,time_since_last_cme
2015-11-04 03:48:00,8.0,76.0,33.0,369.0,S,"Measured with swpc_cat using C2 imagery.  Looks like it fades and merges with the earlier 2015-11-04T02:12Z CME, as only one distinct CME is visible in C3.",2015-11-04 13:43:00,35700.0,5760.0
2015-11-04 14:24:00,-6.0,18.0,50.0,780.0,C,,2015-11-04 19:30:00,18360.0,38160.0
2015-11-05 01:25:00,0.0,-95.0,18.0,422.0,S,,2015-11-05 14:43:00,47880.0,39660.0
2015-11-05 20:12:00,-28.0,-96.0,30.0,379.0,S,,2015-11-06 03:21:00,25740.0,67620.0
2015-11-07 06:00:00,-17.0,-61.0,15.0,265.0,S,"Measurement done using SWPC_CAT with C2 imagery, as fades out quickly in C3 imagery.",2015-11-07 19:20:00,48000.0,121680.00000000001
2015-11-09 13:36:00,-22.0,-44.0,47.0,647.0,C,,2015-11-09 18:26:00,17400.0,200160.0
2015-11-11 15:24:00,26.0,36.0,39.0,755.0,C,"CME fit with SPWC_cat, CME very faint, only part of halo is visible in difference images, mostly SW part is fit, lon/lat can range for 44/24, 36/26, 41/20, angle 44/39/36, speeds all similar (702/755/768)",2015-11-11 20:07:00,16980.0,179280.0
2015-11-11 21:48:00,-22.0,-41.0,31.0,322.0,S,,2015-11-12 09:06:00,40680.0,23040.0
2015-11-15 23:36:00,-27.0,27.0,28.0,692.0,C,,2015-11-16 04:50:00,18840.0,352080.0
2015-11-16 03:12:00,-28.0,31.0,41.0,827.0,C,,2015-11-16 06:45:00,12780.0,12960.0
2015-11-17 02:00:00,11.0,-109.0,18.0,217.0,S,"Very faint, not visible in C3",2015-11-17 18:41:00,60060.00000000001,82080.0
2015-11-22 09:12:00,3.0,-25.0,32.0,473.0,S,,2015-11-22 16:48:00,27360.0,457920.0
2015-11-25 06:48:00,-14.0,107.0,30.0,425.0,S,,2015-11-25 15:08:00,30000.000000000004,250560.00000000003
2015-11-26 16:12:00,-7.0,100.0,19.0,320.0,S,CME was fairly narrow and faint.,2015-11-27 03:52:00,42000.0,120240.00000000001
2015-11-28 04:00:00,20.0,-160.0,28.0,322.0,S,,2015-11-28 07:47:00,13620.0,128880.00000000001
2015-11-28 13:25:00,-38.0,-97.0,29.0,547.0,C,,2015-11-29 07:49:00,66240.0,33900.0
2015-11-29 07:36:00,-3.0,-160.0,44.0,770.0,C,"New parameters using SOHO C2, C3, and STA imagery.",2015-11-29 13:01:00,19500.0,65460.00000000001
2015-11-30 03:09:00,-23.0,110.0,36.0,455.0,S,,2015-11-30 12:30:00,33660.0,70380.0
2015-11-30 07:00:00,36.0,-118.0,15.0,389.0,S,,2015-11-30 16:50:00,35400.0,13860.0
2015-12-01 09:54:00,11.0,103.0,27.0,310.0,S,This measurement is only plane-of-sky for STEREO-A.  No LASCO C2 or C3 data were used.,2015-12-01 12:48:00,10440.0,96840.0
2015-12-01 18:36:00,37.0,118.0,7.0,320.0,S,"This measurement is plane of sky only for STEREO A, not using C2 or C3 data.",2015-12-02 07:05:00,44940.0,31320.000000000004
2015-12-02 03:12:00,11.0,48.0,29.0,127.0,S,Measured with swpc_cat using SOHO LASCO C2 and STA Cor2 imagery.,2015-12-03 05:10:00,93480.0,30960.000000000004
2015-12-02 18:26:00,-15.0,-115.0,30.0,580.0,C,,2015-12-03 03:58:00,34320.0,54840.0
2015-12-04 18:30:00,26.0,-66.0,29.0,605.0,C,,2015-12-04 23:42:00,18720.0,173040.0
2015-12-05 02:09:00,34.0,-66.0,18.0,324.0,S,These are preliminary measurements using STA coronagraph imagery only.,2015-12-05 12:32:00,37380.0,27540.0
2015-12-06 08:12:00,13.0,-92.0,18.0,222.0,S,,2015-12-07 00:58:00,60360.00000000001,108180.0
2015-12-06 12:24:00,8.0,95.0,17.0,321.0,S,,2015-12-07 00:00:00,41760.0,15120.000000000002
2015-12-07 04:39:00,-16.0,-83.0,27.0,515.0,C,,2015-12-07 11:22:00,24180.0,58500.00000000001
2015-12-07 15:24:00,-3.0,-119.0,38.0,802.0,C,,2015-12-07 19:25:00,14460.0,38700.0
2015-12-08 19:12:00,-13.0,-46.0,22.0,308.0,S,"Measured in swpc_cat, but there was a data gap just after the start of the cme, and it is very faint and fades fairly quickly in c3, so only had a few frames along with a couple from STA.",2015-12-09 05:14:00,36120.0,100080.0
2015-12-11 05:12:00,-3.0,-82.0,19.0,671.0,C,This is a preliminary measurement done using Cor2A beacon images and just a few images from C2.  Measurments should be redone once the CME can be seen in C3,2015-12-11 10:18:00,18360.0,208800.0
2015-12-13 11:12:00,-1.0,-29.0,17.0,438.0,S,,2015-12-13 18:08:00,24960.0,194400.0
2015-12-15 18:00:00,41.0,-46.0,13.0,237.0,S,This is a preliminary measurement done using only a few frames in C2.,2015-12-16 09:21:00,55260.0,197280.0
2015-12-16 09:36:00,12.0,-30.0,45.0,650.0,C,"source region is located very close to disk center, but CME moving to the east, only partial halo, very dim CME in LASCO C3, measurement with SWPC_cat using C3 and STA images",2015-12-16 15:30:00,21240.0,56160.0
2015-12-16 14:48:00,-8.0,-9.0,45.0,580.0,C,"Analysis with SWPC_cat, using LASCO C3 images only (no real-time STA images). CME is due to filament eruption with is located in the north-south direction - CME has pronounced structure to the SE, but a faint 360 deg halo is visible. This halo fades out quickly in the C3 FOV, fit was done with inner images fitting the complete halo.",2015-12-16 20:55:00,22020.0,18720.0
2015-12-17 21:17:00,18.0,-91.0,19.0,228.0,S,Measurement done using C3 imagery and STA COR2A.  CME is just beyond the SDO limb.,2015-12-18 14:23:00,61560.00000000001,109740.0
2015-12-19 13:25:00,23.0,-102.0,33.0,903.0,C,,2015-12-19 17:17:00,13920.0,144480.0
2015-12-20 02:24:00,7.0,129.0,22.0,398.0,S,Longitude was approximated using SWPC_Cat,2015-12-20 11:11:00,31620.000000000004,46740.0
2015-12-20 20:00:00,5.0,65.0,34.0,361.0,S,,2015-12-21 06:00:00,36000.0,63360.00000000001
2015-12-21 00:00:00,0.0,-58.0,32.0,268.0,S,,2015-12-21 12:18:00,44280.0,14400.0
2015-12-21 01:24:00,-17.0,-82.0,21.0,416.0,S,These measurements are a little rough since CME mixes with a previous slower CME and it is very difficult to measure.,2015-12-21 09:15:00,28260.0,5040.0
2015-12-21 06:00:00,-25.0,114.0,25.0,186.0,S,,2015-12-22 04:46:00,81960.0,16560.0
2015-12-21 10:48:00,-20.0,-80.0,23.0,309.0,S,,2015-12-21 21:58:00,40200.0,17280.0
2015-12-21 23:12:00,-11.0,-80.0,21.0,290.0,S,Excellent coverage with LASCO and STEREO-A.,2015-12-22 10:55:00,42180.0,44640.0
2015-12-22 04:00:00,-15.0,-66.0,20.0,363.0,S,,2015-12-22 09:22:00,19320.0,17280.0
2015-12-23 01:09:00,-21.0,-56.0,18.0,501.0,C,Measured with C3 and STA Cor2 in swpc_cat.,2015-12-23 07:09:00,21600.0,76140.0
2015-12-23 03:12:00,-60.0,-3.0,41.0,263.0,S,,2015-12-24 01:40:00,80880.0,7380.000000000001
2015-12-23 20:24:00,-43.0,155.0,46.0,650.0,C,prelim. meas. large error in longitude.,2015-12-24 03:31:00,25620.0,61920.00000000001
2015-12-24 06:24:00,-17.0,-45.0,33.0,715.0,C,,2015-12-24 12:00:00,20160.0,36000.0
2015-12-28 12:39:00,-15.0,14.0,58.0,850.0,C,The measurements are very preliminary due to the available imagery.  Only the bulk of the CME is being measured (not the shock).,2015-12-28 16:43:00,14640.000000000002,368100.0
2015-12-28 18:48:00,-23.0,23.0,14.0,983.0,C,Propagation direction uncertain. Originates from estimated source region location. POS speed 4-500 km/s,2015-12-28 23:10:00,15720.000000000002,22140.0
2015-12-30 03:12:00,-19.0,44.0,17.0,444.0,S,Measured in swpc_cat with C3 imagery.,2015-12-30 15:20:00,43680.0,116640.0
2016-01-01 23:12:00,-34.0,73.0,37.0,1588.0,O,,2016-01-01 23:12:00,0.0,244800.00000000003
2016-01-03 07:12:00,-25.0,53.0,18.0,598.0,C,There are preliminary measurements based off of limited LASCO C3 imagery using swpc_cat.,2016-01-03 17:06:00,35640.0,115200.0
2016-01-04 14:24:00,-26.0,-51.0,22.0,400.0,S,,2016-01-04 22:20:00,28560.0,112320.0
2016-01-04 23:54:00,-5.0,115.0,29.0,360.0,S,"The front of this CME is very rough - it's possible that much of the bright features are due to prominence material, and not the real CME front.",2016-01-05 09:36:00,34920.0,34200.0
2016-01-05 02:36:00,54.0,-100.0,27.0,285.0,S,"This is a good ""classic"" CME in that it has a well-observed outer front in both SOHO and STEREO coronagraph images, an inner cavity and bright prominence core.",2016-01-05 16:16:00,49200.0,9720.0
2016-01-05 04:36:00,-21.0,105.0,19.0,530.0,C,,2016-01-05 04:36:00,0.0,7200.0
2016-01-05 10:24:00,-83.0,28.0,33.0,299.0,S,,2016-01-06 00:51:00,52020.0,20880.0
2016-01-06 14:24:00,-7.0,138.0,45.0,940.0,C,,2016-01-06 17:59:00,12900.0,100800.0
2016-01-08 16:30:00,-35.0,66.0,21.0,662.0,C,,2016-01-08 16:30:00,0.0,180360.0
2016-01-09 14:00:00,-24.0,46.0,14.0,606.0,C,,2016-01-09 14:00:00,0.0,77400.0
2016-01-12 12:24:00,22.0,-100.0,31.0,318.0,S,,2016-01-12 23:13:00,38940.0,253440.00000000003
2016-01-12 21:39:00,20.0,-100.0,45.0,332.0,S,"CME is backsided: no source is found in SDO, and rising loops are seen in the western limb in Stereo A EUVI after 21:15.",2016-01-13 06:45:00,32760.000000000004,33300.0
2016-01-13 00:42:00,51.0,-100.0,28.0,224.0,S,,2016-01-13 13:46:00,47040.0,10980.0
2016-01-15 00:00:00,-30.0,31.0,45.0,483.0,S,,2016-01-15 11:43:00,42180.0,170280.0
2016-01-16 06:24:00,8.0,-51.0,26.0,290.0,S,These are preliminary measurements using stereo cat and C2 images.  The CME was not seen in C3.,2016-01-16 19:45:00,48060.0,109440.0
2016-01-17 00:00:00,-70.0,1.0,31.0,297.0,S,"These are preliminary measurements based off of limited imagery using SOHO LASCO C3, because the CME was faint.",2016-01-17 10:42:00,38520.0,63360.00000000001
2016-01-17 06:24:00,-55.0,37.0,25.0,466.0,S,Measurements taken using LASCO C3 imagery in swpc_cat.,2016-01-17 13:53:00,26940.0,23040.0
2016-01-19 13:09:00,-31.0,27.0,32.0,324.0,S,These were measurements taking using swpc_cat SOHO LASCO C3 imagery.,2016-01-19 23:11:00,36120.0,197100.0
2016-01-21 07:00:00,-40.0,110.0,45.0,351.0,S,,2016-01-21 20:42:00,49320.0,150660.0
2016-01-22 19:12:00,-38.0,2.0,22.0,541.0,C,These measurements were taken in swpc_cat using SOHO LASCO C3 and STEREO A coronagraph imagery.,2016-01-23 02:16:00,25440.0,130320.00000000001
2016-01-24 13:24:00,-41.0,-78.0,15.0,457.0,S,Measured in swpc_cat with C2 and STA Cor2 imagery.,2016-01-24 20:46:00,26520.0,151920.0
2016-01-25 12:14:00,13.0,85.0,32.0,250.0,S,,2016-01-26 04:00:00,56760.0,82200.0
2016-01-25 20:48:00,-15.0,-110.0,27.0,420.0,S,"CME front was faint and fairly ragged, and faded once it was in the C3 FOV.",2016-01-26 05:30:00,31320.000000000004,30840.000000000004
2016-01-26 18:12:00,-30.0,55.0,35.0,820.0,C,,2016-01-26 23:20:00,18480.0,77040.0
2016-01-28 07:24:00,0.0,53.0,19.0,555.0,C,,2016-01-28 13:09:00,20700.0,133920.0
2016-01-29 21:17:00,-24.0,85.0,35.0,856.0,C,This measurement was done using SWPC_CAT and C3 images.,2016-01-30 01:42:00,15900.000000000002,136380.0
2016-01-30 16:48:00,-3.0,-51.0,25.0,585.0,C,,2016-01-30 22:51:00,21780.0,70260.0
2016-01-31 04:00:00,-21.0,-93.0,16.0,220.0,S,"Measured in swpc_cat with C2 imagery only, as arm on C3 blocked the main structure of the CME.",2016-01-31 22:03:00,64980.00000000001,40320.0
2016-02-01 06:48:00,25.0,60.0,25.0,475.0,S,"CME was very faint, difficult to define.",2016-02-01 16:14:00,33960.0,96480.0
2016-02-01 20:54:00,-6.0,-26.0,20.0,585.0,C,,2016-02-02 00:24:00,12600.0,50760.0
2016-02-02 18:48:00,15.0,-85.0,24.0,140.0,S,The CME was slowly evolving and at times didn't have a distinct front.,2016-02-03 18:06:00,83880.0,78840.0
2016-02-03 10:24:00,-32.0,122.0,33.0,460.0,S,using swpc_cat measuring outer CME,2016-02-03 17:36:00,25920.0,56160.0
2016-02-03 16:00:00,-33.0,-90.0,20.0,200.0,S,,2016-02-04 09:14:00,62040.00000000001,20160.0
2016-02-05 21:12:00,-31.0,44.0,35.0,364.0,S,,2016-02-06 05:35:00,30180.000000000004,191520.0
2016-02-07 03:48:00,-11.0,58.0,27.0,332.0,S,,2016-02-07 14:44:00,39360.0,110160.0
2016-02-08 00:00:00,55.0,-90.0,44.0,393.0,S,,2016-02-08 16:43:00,60180.00000000001,72720.0
2016-02-08 05:36:00,-23.0,38.0,12.0,428.0,S,,2016-02-08 06:39:00,3780.0000000000005,20160.0
2016-02-08 23:54:00,48.0,-75.0,26.0,350.0,S,"CME was clearest in STEREO-A and LASCO C2 images.  There were a variety of lat/lons that have close fits too, but N48E75 worked best for the outer images.",2016-02-09 10:20:00,37560.0,65880.0
2016-02-09 03:24:00,20.0,70.0,31.0,600.0,C,"This CME was really faint, disappearing early in the C3 FOV.",2016-02-09 08:31:00,18420.0,12600.0
2016-02-09 06:48:00,-22.0,90.0,37.0,550.0,C,,2016-02-09 13:24:00,23760.0,12240.0
2016-02-09 19:48:00,14.0,-76.0,14.0,450.0,S,,2016-02-10 05:09:00,33660.0,46800.0
2016-02-17 06:24:00,-30.0,151.0,21.0,680.0,C,,2016-02-17 11:29:00,18300.0,642960.0
2016-02-17 17:48:00,9.0,85.0,31.0,333.0,S,Preliminary measurement done using SWPC CAT.  CME only propagates halfway out into C3.,2016-02-18 04:40:00,39120.0,41040.0
2016-02-18 23:24:00,-21.0,-37.0,25.0,600.0,C,"measurement with SWPC_cat, using mostly STA COR2 images, only 3 C3 images available rather close to sun surface, C3 gives somewhat lower speeds (~550), STA higher ones (up to 650).",2016-02-19 04:50:00,19560.0,106560.0
2016-02-21 12:09:00,-8.0,120.0,31.0,653.0,C,,2016-02-21 16:50:00,16860.0,218700.0
2016-02-24 14:12:00,-26.0,-112.0,25.0,530.0,C,"using SWPC_cat, STA and C3 images",2016-02-24 20:48:00,23760.0,266580.0
2016-02-27 04:39:00,-20.0,-76.0,23.0,597.0,C,This measurement was done using SWPC_CAT stereo A imagery.  The measurement should probably be redone once the SOHO images come in but for some reason they have not updated for the last 12 hours.,2016-02-27 10:28:00,20940.0,224820.0
2016-02-27 05:48:00,12.0,-131.0,21.0,553.0,C,,2016-02-27 11:52:00,21840.0,4140.0
2016-03-01 08:48:00,5.0,-75.0,30.0,575.0,C,,2016-03-01 15:04:00,22560.0,270000.0
2016-03-04 09:36:00,18.0,-104.0,20.0,298.0,S,CME measured in SWPC Cat using backfilled C2 and C3 images as well as Stereo A imagery,2016-03-05 00:15:00,52740.0,262080.00000000003
2016-03-06 07:00:00,-11.0,56.0,19.0,284.0,S,,2016-03-06 18:28:00,41280.0,163440.0
2016-03-07 01:30:00,-15.0,80.0,35.0,360.0,S,,2016-03-07 10:53:00,33780.0,66600.0
2016-03-08 12:22:00,22.0,89.0,45.0,307.0,S,,2016-03-09 06:21:00,64740.00000000001,125520.00000000001
2016-03-10 15:24:00,-13.0,-107.0,25.0,535.0,C,,2016-03-10 21:10:00,20760.0,183720.0
2016-03-10 19:33:00,25.0,90.0,12.0,650.0,C,"POS measurement, source is located W at limb, assume lon=90, CME fades out further away from the sun, measurement from rather close to the solar disk",2016-03-11 00:51:00,19080.0,14940.000000000002
2016-03-11 11:54:00,-31.0,-70.0,27.0,392.0,S,,2016-03-11 20:14:00,30000.000000000004,58860.00000000001
2016-03-12 23:54:00,3.0,-92.0,28.0,407.0,S,,2016-03-13 07:44:00,28200.0,129600.00000000001
2016-03-13 20:36:00,-13.0,-68.0,21.0,579.0,C,,2016-03-14 02:07:00,19860.0,74520.0
2016-03-13 23:12:00,34.0,20.0,39.0,450.0,S,,2016-03-14 09:29:00,37020.0,9360.0
2016-03-14 18:12:00,-19.0,-90.0,19.0,544.0,C,,2016-03-15 01:18:00,25560.0,68400.0
2016-03-14 21:12:00,48.0,95.0,20.0,165.0,S,"CME was very slow to accelerate, overlaps occulter almost perfectly in C3 images so no later measurements.",2016-03-15 21:03:00,85860.0,10800.0
2016-03-15 06:48:00,50.0,95.0,32.0,590.0,C,"Very difficult CME to measure, mixing in with the prior CME (2016-03-15T21:12Z) and also very ragged front.  Aligned with the occulter in LASCO C3 so no leading edge visible.",2016-03-15 13:10:00,22920.0,34560.0
2016-03-16 03:12:00,19.0,114.0,28.0,570.0,C,"SWPC_cat using C3 and STA, CME is followed by second CME a few hours later, they seem to merge on the way out, measurements closer to sun when the CMEs are still separated.",2016-03-16 09:50:00,23880.0,73440.0
2016-03-16 07:00:00,1.0,90.0,44.0,670.0,C,"swpc_cat with C3 and STA, CME is rather fuzzy and can not be followed very far as it merges with slower CME a few hours earlier and fades. For fit used images closer to solar disk before merging. CME seems to slow a bit (probably due to merging with the slower CME).",2016-03-16 12:23:00,19380.0,13680.0
2016-03-17 03:24:00,3.0,100.0,17.0,219.0,S,,2016-03-17 23:54:00,73800.0,73440.0
2016-03-17 12:39:00,-36.0,100.0,23.0,482.0,S,,2016-03-17 20:06:00,26820.0,33300.0
2016-03-17 23:36:00,-12.0,90.0,22.0,169.0,S,Faint CME. Analysis based on two or three images.,2016-03-18 19:51:00,72900.0,39420.0
2016-03-20 14:00:00,-19.0,90.0,29.0,350.0,S,"very faint CME, source at west limb, use STEREO_cat with lon=90",2016-03-21 02:33:00,45180.0,224640.0
2016-03-21 15:15:00,-26.0,-63.0,23.0,275.0,S,,2016-03-23 04:50:00,135300.0,90900.0
2016-03-21 20:00:00,-63.0,-26.0,23.0,309.0,S,This is based on measurement of C2 and STEREO,2016-03-22 07:03:00,39780.0,17100.0
2016-03-23 05:00:00,23.0,10.0,20.0,503.0,C,These measurements were done using the backfilled SOHO C3 data as well as STA COR2A.  This speed is slightly higher than the original measurements done using only Stereo A.,2016-03-23 11:26:00,23160.0,118800.00000000001
2016-03-28 17:09:00,47.0,-100.0,30.0,395.0,S,"CME front was not very clear, difficult to fit.",2016-03-29 04:15:00,39960.0,475740.00000000006
2016-03-30 13:09:00,-24.0,134.0,42.0,415.0,S,"preliminary measurement using SWPC_cat with STA images only, should be remeasured with LASCO images. CME is rather faint further away from the disk.",2016-03-30 21:37:00,30480.000000000004,158400.0
2016-03-31 01:25:00,-32.0,48.0,18.0,470.0,S,,2016-03-31 08:18:00,24780.0,44160.0
2016-04-01 12:48:00,-22.0,73.0,24.0,237.0,S,Measurement done using SWPC_Cat C2 and C3 imagery.,2016-04-02 04:00:00,54720.0,127380.00000000001
2016-04-02 20:42:00,-22.0,-102.0,30.0,303.0,S,"The source is unknown, likely back sided, near the eastern limb.",2016-04-03 05:46:00,32640.000000000004,114840.0
2016-04-03 01:25:00,-26.0,46.0,12.0,280.0,S,These are very preliminary measurements using C2 in swpc_cat.,2016-04-03 13:17:00,42720.0,16980.0
2016-04-04 04:39:00,30.0,-80.0,32.0,435.0,S,,2016-04-04 14:03:00,33840.0,98040.0
2016-04-05 06:12:00,-22.0,95.0,19.0,445.0,S,"Measurements preliminary, based on close to Sun detection only.",2016-04-05 14:25:00,29580.000000000004,91980.0
2016-04-05 12:36:00,50.0,19.0,48.0,100.0,S,Triangulation measurements with SWPC_Cat indicated a pretty clear front-sided source; attempts to fit the CME with back-sided longitudes were far off.   CME leading edge was pretty faint by the time it got to the edge of the STA COR2 FOV.,2016-04-07 02:12:00,135360.0,23040.0
2016-04-06 16:24:00,23.0,14.0,31.0,464.0,S,,2016-04-06 23:36:00,25920.0,100080.0
2016-04-07 10:09:00,30.0,-45.0,13.0,340.0,S,,2016-04-07 17:14:00,25500.0,63900.00000000001
2016-04-07 23:36:00,0.0,120.0,33.0,740.0,C,,2016-04-08 04:15:00,16740.0,48420.0
2016-04-08 23:13:00,-24.0,97.0,15.0,454.0,S,Measurements done in SWPC_Cat using both C2 and C3 imagery.,2016-04-09 02:36:00,12180.0,85020.0
2016-04-09 13:36:00,14.0,-65.0,20.0,311.0,S,These measurements were taken using LASCO C3 imagery in swpc_cat.,2016-04-10 00:09:00,37980.0,51780.0
2016-04-09 20:30:00,-29.0,23.0,26.0,263.0,S,,2016-04-10 07:49:00,40740.0,24840.0
2016-04-11 09:24:00,32.0,-110.0,31.0,369.0,S,,2016-04-11 17:34:00,29400.000000000004,132840.0
2016-04-12 02:24:00,-16.0,-173.0,44.0,380.0,S,Complex appearance.,2016-04-12 12:28:00,36240.0,61200.00000000001
2016-04-13 18:24:00,30.0,107.0,24.0,309.0,S,Measured in swpc_cat with C2 imagery (arm blocked CME in C2).,2016-04-14 05:50:00,41160.0,144000.0
2016-04-14 11:36:00,23.0,110.0,21.0,193.0,S,,2016-04-15 05:30:00,64440.00000000001,61920.00000000001
2016-04-15 15:24:00,18.0,-122.0,10.0,328.0,S,Measurement  done using SWPC cat and shows a very narrow and slow moving CME,2016-04-16 02:03:00,38340.0,100080.0
2016-04-16 10:24:00,-30.0,-85.0,25.0,369.0,S,No source region could be identified because this CME started out as a streamer and slowly became larger.,2016-04-16 18:10:00,27960.0,68400.0
2016-04-16 21:54:00,4.0,43.0,36.0,254.0,S,,2016-04-17 09:39:00,42300.0,41400.0
2016-04-18 00:36:00,9.0,58.0,37.0,689.0,C,CME associated with M6.7 class flare that peaked at 2016-04-18T00:29Z from AR 2529.,2016-04-18 04:49:00,15180.000000000002,96120.0
2016-04-19 09:36:00,13.0,5.0,38.0,328.0,S,,2016-04-19 17:42:00,29160.0,118800.00000000001
2016-04-21 00:09:00,7.0,-109.0,10.0,283.0,S,,2016-04-21 09:10:00,32460.000000000004,138780.0
2016-04-24 04:24:00,24.0,115.0,40.0,510.0,C,,2016-04-24 11:14:00,24600.0,274500.0
2016-04-24 14:00:00,43.0,121.0,40.0,231.0,S,,2016-04-25 06:54:00,60840.00000000001,34560.0
2016-04-24 23:36:00,7.0,-163.0,45.0,276.0,S,,2016-04-25 07:10:00,27240.0,34560.0
2016-04-25 05:12:00,5.0,-165.0,45.0,695.0,C,,2016-04-25 09:09:00,14220.0,20160.0
2016-04-26 17:48:00,31.0,118.0,10.0,379.0,S,CME measurements were taken using LASCO C3 imagery in swpc_cat.,2016-04-27 02:37:00,31740.000000000004,131760.0
2016-04-27 05:00:00,55.0,-102.0,24.0,485.0,S,"Although CME source location is at around lon=180 deg, the path of the CME is extremely to the NE (from Earth view) and the CME is not a halo but seems very much in the POS.
CME parameters were derived from both C3 and STA using SWPC_cat, fitting both simultaneously did not work very well, no longitude could be found that would fit both, preference has been given to C3.",2016-04-27 12:28:00,26880.0,40320.0
2016-04-28 02:12:00,3.0,-29.0,29.0,257.0,S,,2016-04-28 15:01:00,46140.0,76320.0
2016-04-28 06:36:00,25.0,-26.0,18.0,347.0,S,,2016-04-28 20:06:00,48600.0,15840.000000000002
2016-04-28 07:24:00,3.0,-26.0,25.0,289.0,S,,2016-04-28 17:15:00,35460.0,2880.0
2016-04-29 05:00:00,28.0,-143.0,29.0,362.0,S,,2016-04-29 11:59:00,25140.0,77760.0
2016-04-30 08:24:00,39.0,-102.0,13.0,589.0,C,Measurement done in SWPC_cat using Stereo A images.,2016-04-30 14:31:00,22020.0,98640.0
2016-04-30 17:48:00,37.0,-120.0,15.0,338.0,S,These measurements were taken using LASCO C3 imagery.,2016-05-01 04:08:00,37200.0,33840.0
2016-05-01 06:24:00,37.0,-120.0,22.0,596.0,C,,2016-05-01 12:19:00,21300.0,45360.0
2016-05-02 09:12:00,3.0,-37.0,36.0,386.0,S,,2016-05-02 18:15:00,32580.000000000004,96480.0
2016-05-03 20:48:00,-16.0,53.0,14.0,280.0,S,These are preliminary measurements taken using C2 images in swpc_cat.,2016-05-04 05:16:00,30480.000000000004,128160.00000000001
2016-05-04 13:41:00,4.0,59.0,27.0,412.0,S,CME measurement done using SWPC_cat using both SOHO and Stereo A imagery.,2016-05-04 22:52:00,33060.0,60780.00000000001
2016-05-07 13:48:00,11.0,90.0,15.0,222.0,S,These measurements were taken using only LASCO C2 images in swpc_cat due to limited C3 images.,2016-05-08 09:35:00,71220.0,259620.00000000003
2016-05-07 14:24:00,-18.0,95.0,18.0,194.0,S,,2016-05-08 00:56:00,37920.0,2160.0
2016-05-07 16:48:00,33.0,-2.0,16.0,342.0,S,,2016-05-08 02:25:00,34620.0,8640.0
2016-05-09 23:09:00,49.0,31.0,35.0,414.0,S,,2016-05-10 09:57:00,38880.0,195660.0
2016-05-10 09:00:00,-31.0,-114.0,25.0,214.0,S,,2016-05-11 06:47:00,78420.0,35460.0
2016-05-10 21:17:00,15.0,-85.0,12.0,674.0,C,,2016-05-11 02:17:00,18000.0,44220.0
2016-05-11 03:24:00,22.0,44.0,20.0,700.0,C,CME is very faint and measurement is done with only STA images with SWPC_cat.,2016-05-11 08:10:00,17160.0,22020.0
2016-05-11 11:24:00,38.0,93.0,11.0,688.0,C,Measurement was done using SWPC CAT using both SOHO C3 and Stereo A cor2a imagery.,2016-05-11 16:06:00,16920.0,28800.0
2016-05-11 11:48:00,3.0,-50.0,12.0,390.0,S,"narrow CME to the east, close to limb, measuements from both C3 and STA using STEREO_cat, POS with lon=-50 (lon of source region on disk)",2016-05-11 20:45:00,32220.000000000004,1440.0
2016-05-12 14:24:00,-17.0,82.0,26.0,311.0,S,,2016-05-13 09:11:00,67620.0,95760.0
2016-05-13 15:18:00,-9.0,87.0,12.0,281.0,S,Narrow CME measured using C3 in swpc_cat.  Unable to use C2 due to gap from 15:14-23:24.,2016-05-14 03:47:00,44940.0,89640.0
2016-05-13 23:12:00,18.0,-46.0,11.0,309.0,S,Measured with C2 in swpc_cat.,2016-05-14 10:02:00,39000.0,28440.0
2016-05-14 03:12:00,-13.0,-92.0,19.0,535.0,C,Measured with C3 and Cor2 imagery in swpc_cat.,2016-05-14 10:36:00,26640.0,14400.0
2016-05-15 15:36:00,17.0,68.0,36.0,1198.0,O,,2016-05-15 18:54:00,11880.0,131040.00000000001
2016-05-16 07:39:00,8.0,83.0,30.0,418.0,S,,2016-05-16 15:13:00,27240.0,57780.0
2016-05-16 22:36:00,26.0,88.0,17.0,366.0,S,"This was a very very faint CME, fades rapidly.",2016-05-17 09:24:00,38880.0,53820.0
2016-05-19 17:00:00,-2.0,148.0,15.0,550.0,C,"CME is narrow and rather faint in LASCO, measurement based on SWPC_cat with STA (CME not yet visible in C3), STEREO_cat with longitude of source (lon=150) gives somewhat higher speeds (~650 km/s).",2016-05-19 23:08:00,22080.0,239040.00000000003
2016-05-26 16:12:00,-19.0,87.0,25.0,434.0,S,,2016-05-26 23:43:00,27060.0,601920.0
2016-05-27 10:00:00,-33.0,91.0,10.0,271.0,S,,2016-05-27 21:49:00,42540.0,64080.00000000001
2016-05-27 23:48:00,-30.0,90.0,20.0,309.0,S,,2016-05-28 09:50:00,36120.0,49680.0
2016-05-29 01:12:00,-20.0,90.0,20.0,280.0,S,,2016-05-29 14:08:00,46560.0,91440.0
2016-05-29 03:36:00,19.0,-90.0,32.0,189.0,S,,2016-05-29 22:53:00,69420.0,8640.0
2016-05-29 09:24:00,25.0,70.0,19.0,510.0,C,,2016-05-29 15:50:00,23160.0,20880.0
2016-05-30 16:00:00,30.0,90.0,35.0,450.0,S,CME was very faint and can be seen only in COR2 at the time. LASCO data gap does not allow usage of the instrument.,2016-05-31 00:06:00,29160.0,110160.0
